,cad_ig_oas,us_ig_oas,us_hy_oas,eur_ig_oas,cad_ig_oas_1-5yr,cad_ig_oas_5-10yr,cad_ig_oas_>10yr,cad_ig_oas_fins,cad_ig_oas_industrials,cad_ig_oas_utility,cad_ig_oas_a,cad_ig_oas_bbb,cad_prov_oas,cad_prov_oas_1-5yr,cad_prov_oas_5-10yr,cad_prov_oas_10yr,cad_prov_cmb,us_ig_oas_aaa,us_ig_oas_aa,us_ig_oas_a,us_ig_oas_bbb,us_ig_oas_1-3yr,us_ig_oas_3-5yr,us_ig_oas_5-7yr,us_ig_oas_7-10yr,us_ig_oas_10yr,us_ig_oas_industrials,us_ig_oas_uts,us_ig_oas_fins
2017-04-13,1.254588,0.395014,1.859182,-0.763451,,,,1.10908,1.369556,1.99044,1.302995,1.623814,,,,,0.720539,-0.047797,0.242898,0.178829,0.804242,0.158006,0.235084,0.049671,-0.020065,0.1179,0.36426,-0.032153,0.558613
2017-04-17,1.298377,0.412804,1.922689,,,,,1.14526,1.427378,2.011451,1.326137,1.684534,,,,,0.687306,-0.024472,0.246212,0.181228,0.850557,0.164196,0.243278,0.069486,0.027351,0.147903,0.387591,0.004293,0.561586
2017-04-18,1.310397,0.344333,1.59912,-0.759151,,,,1.14348,1.439909,2.165345,1.352527,1.697824,,,,,0.630161,-0.059521,0.218839,0.116986,0.74381,0.165929,0.238443,0.023767,-0.053618,0.038864,0.314594,-0.080417,0.505212
2017-04-19,1.317,0.366511,1.764855,-0.619276,,,,1.14959,1.456441,2.104728,1.347696,1.710106,,,,,0.618162,-0.062002,0.22309,0.126076,0.794476,0.166403,0.240742,0.028491,-0.054877,0.069002,0.34462,-0.047949,0.509845
2017-04-20,1.345648,0.33286,1.939365,-0.482918,,,,1.174785,1.487662,2.14977,1.385744,1.746141,,,,,0.577633,-0.077154,0.195784,0.095686,0.766029,0.15892,0.2293,0.024024,-0.082231,0.025545,0.301946,-0.091639,0.496191
2017-04-21,1.369824,0.38279,1.956459,-0.552985,,,,1.182177,1.523716,2.262978,1.41298,1.77977,,,,,0.580698,-0.082452,0.221074,0.135801,0.831809,0.163838,0.234039,0.019193,-0.079921,0.075269,0.358733,-0.080434,0.541185
2017-04-24,1.450159,0.435946,2.314841,0.188921,,,,1.217272,1.641138,2.54358,1.516411,1.872622,,,,,0.70047,-0.065688,0.247995,0.186305,0.922314,0.167734,0.246168,0.048972,-0.031574,0.13455,0.403472,-0.051382,0.616248
2017-04-25,1.485932,0.494382,2.651567,0.140906,,,,1.2322,1.690902,2.69261,1.547123,1.929478,,,,,0.817464,-0.090957,0.273182,0.229648,1.004457,0.168904,0.248905,0.041069,-0.064074,0.177377,0.469828,-0.045979,0.671016
2017-04-26,1.531189,0.539626,2.724318,0.032867,,,,1.263946,1.746305,2.805784,1.59981,1.979485,,,,,0.878005,-0.085612,0.287907,0.263144,1.033847,0.168868,0.244818,0.042296,-0.039631,0.213867,0.524267,-0.023621,0.70321
2017-04-27,1.56605,0.569955,2.676155,0.041547,,,,1.285875,1.796842,2.86084,1.646528,2.015507,,,,,0.795712,-0.056987,0.300557,0.291364,1.054492,0.169713,0.257751,0.063375,0.014062,0.253941,0.558579,-0.007296,0.728802
2017-04-28,1.57361,0.609897,2.785213,0.089371,0.890707,2.129538,3.498734,1.268939,1.836734,2.890375,1.657055,2.032844,0.688003,0.188726,0.645967,0.904797,0.727325,-0.034372,0.320672,0.32348,1.122446,0.177004,0.274306,0.102458,0.058035,0.294912,0.596248,0.056855,0.767821
2017-05-01,1.598227,0.65425,2.952351,0.091029,,,,1.28843,1.872647,2.883936,1.656553,2.071829,,,,,0.821575,-0.032674,0.333877,0.358116,1.197398,0.177461,0.272071,0.107714,0.076368,0.360627,0.647127,0.116973,0.796103
2017-05-02,1.621449,0.659699,2.929227,0.130976,,,,1.286455,1.914035,3.042125,1.692698,2.111317,,,,,0.945342,-0.026933,0.339578,0.351597,1.20707,0.181468,0.274707,0.118408,0.085186,0.356388,0.657497,0.088833,0.799116
2017-05-03,1.642413,0.684273,3.037227,0.20922,,,,1.288565,1.962144,3.065445,1.706776,2.144731,,,,,0.934037,-0.027067,0.359684,0.379687,1.251438,0.181975,0.283201,0.137602,0.090476,0.376797,0.675019,0.129182,0.833986
2017-05-04,1.65241,0.733458,2.952969,0.4264,,,,1.286236,1.988364,3.087332,1.711618,2.17119,,,,,0.959463,-0.008733,0.381859,0.438584,1.283624,0.181642,0.282411,0.162591,0.125333,0.450659,0.719231,0.21223,0.885741
2017-05-05,1.642736,0.752266,2.898829,0.579562,,,,1.253896,2.002252,3.140992,1.713265,2.179135,,,,,1.016585,0.014776,0.395831,0.468028,1.290939,0.185447,0.295046,0.196298,0.16121,0.468741,0.725754,0.273436,0.919374
2017-05-08,1.675876,0.778465,2.998763,0.548093,,,,1.28478,2.053175,3.069641,1.774671,2.191993,,,,,0.959494,0.025182,0.403679,0.495342,1.332199,0.189719,0.303571,0.21853,0.179867,0.49998,0.745037,0.305076,0.958122
2017-05-09,1.612892,0.866198,3.178224,0.54176,,,,1.248454,1.95397,2.982114,1.680145,2.123063,,,,,0.859403,0.024509,0.446594,0.562645,1.438747,0.196772,0.314783,0.226448,0.192812,0.592809,0.838109,0.340507,1.046944
2017-05-10,1.576923,0.959225,3.273491,0.574753,,,,1.21958,1.912208,2.910952,1.657351,2.081942,,,,,0.913872,0.012975,0.488569,0.643416,1.546808,0.200237,0.323702,0.222454,0.184631,0.703189,0.940049,0.402525,1.129256
2017-05-11,1.490287,0.990277,3.299198,0.509712,,,,1.12778,1.834877,2.814471,1.566973,2.008851,,,,,0.752239,-0.004398,0.49855,0.660582,1.609371,0.202313,0.317869,0.20876,0.157254,0.759542,0.984263,0.382575,1.145592
2017-05-12,1.39599,1.021379,3.083794,0.519118,,,,1.104,1.672069,2.486706,1.479874,1.857023,,,,,0.691242,0.032338,0.515407,0.684186,1.634338,0.20823,0.325306,0.234725,0.23386,0.792264,1.02063,0.390779,1.171213
2017-05-15,1.400546,1.096903,3.238622,0.5508,,,,1.129142,1.656925,2.418706,1.493117,1.835891,,,,,0.735468,0.04856,0.566216,0.744525,1.736562,0.213684,0.341069,0.261595,0.280786,0.872815,1.108822,0.44736,1.22599
2017-05-16,1.394036,1.103314,3.284735,0.635043,,,,1.126032,1.656078,2.342982,1.473994,1.837024,,,,,0.831401,0.053794,0.55648,0.746988,1.75385,0.212866,0.340989,0.256557,0.301812,0.880904,1.121163,0.42362,1.227278
2017-05-17,1.361553,1.052821,2.807374,0.604235,,,,1.092796,1.619372,2.364386,1.454088,1.802211,,,,,0.726688,0.063173,0.535109,0.706529,1.635682,0.214905,0.341874,0.232491,0.322701,0.771965,1.061464,0.405462,1.187368
2017-05-18,1.178656,0.952228,2.809988,0.570012,,,,0.987681,1.357979,1.947666,1.27275,1.558884,,,,,0.853992,0.03031,0.470811,0.613576,1.518066,0.209032,0.328795,0.205311,0.234324,0.644018,0.954303,0.341819,1.091576
2017-05-19,1.204307,0.981045,3.053968,0.665451,,,,1.0108,1.389081,1.957458,1.294457,1.585018,,,,,1.005517,0.015588,0.474828,0.628751,1.580005,0.210664,0.334886,0.205007,0.205417,0.681906,0.985016,0.352409,1.120657
2017-05-22,1.215085,1.026288,3.209786,0.667415,,,,1.020887,1.401113,1.966777,1.304791,1.59882,,,,,1.013292,0.026311,0.488572,0.670157,1.629313,0.218367,0.347292,0.222694,0.227803,0.721507,1.03002,0.391623,1.167734
2017-05-23,1.231555,1.043101,3.375722,0.725286,,,,1.027924,1.426203,2.013826,1.321069,1.619748,,,,,1.188029,0.028151,0.508396,0.676601,1.670006,0.220876,0.353552,0.235462,0.234184,0.739015,1.046649,0.40829,1.185053
2017-05-24,1.217559,1.001557,3.343631,0.706359,,,,1.013884,1.412753,1.99976,1.306666,1.613257,,,,,1.211404,0.040488,0.470368,0.636746,1.63909,0.218329,0.353886,0.239209,0.254554,0.694247,1.005423,0.370934,1.141922
2017-05-25,1.235377,0.996109,3.380911,0.686186,,,,1.00854,1.450733,2.11462,1.358209,1.630001,,,,,1.120859,0.050598,0.461563,0.63214,1.6319,0.218082,0.355225,0.238505,0.276913,0.689518,0.997393,0.344563,1.146116
2017-05-26,1.219671,1.00506,3.377404,0.665104,,,,0.998134,1.42709,2.103634,1.35008,1.607036,,,,,1.029611,0.046946,0.467736,0.641859,1.630774,0.220033,0.352864,0.236399,0.271352,0.692281,1.006125,0.361415,1.153735
2017-05-30,1.181564,1.016123,3.346945,0.51752,,,,0.988495,1.35216,2.035997,1.33567,1.518851,,,,,0.931844,0.040537,0.487395,0.659107,1.624536,0.225955,0.362983,0.220633,0.265957,0.679211,1.012949,0.386811,1.169855
2017-05-31,1.146621,0.991631,3.294377,0.528864,0.715053,1.761649,2.051545,0.987188,1.271063,1.983197,1.312564,1.456222,0.800713,0.227158,0.660428,1.099559,0.825021,0.037226,0.463558,0.647895,1.565506,0.224533,0.360018,0.218291,0.250116,0.633338,0.978876,0.397364,1.15639
2017-06-01,1.161689,1.010609,3.462348,0.47027,,,,1.005886,1.282731,1.987772,1.325856,1.472595,,,,,0.989131,0.018663,0.47504,0.665713,1.593101,0.223342,0.355458,0.199677,0.220795,0.663673,1.006052,0.445971,1.152805
2017-06-02,1.12028,1.016724,3.402998,0.382847,,,,0.96027,1.243042,1.977743,1.281288,1.442158,,,,,1.053681,-0.001862,0.474069,0.674979,1.583083,0.224512,0.35959,0.156413,0.198699,0.649815,1.01099,0.433228,1.165057
2017-06-05,1.170328,1.045567,3.512646,0.428337,,,,1.007708,1.293762,2.046914,1.323084,1.499292,,,,,1.042761,0.019688,0.490822,0.695623,1.670587,0.229475,0.370183,0.196124,0.244041,0.703082,1.046354,0.46294,1.181023
2017-06-06,1.168577,1.047398,3.407018,0.434691,,,,1.019042,1.274126,2.048145,1.335688,1.486331,,,,,1.070375,0.022908,0.484526,0.69059,1.70344,0.230807,0.369275,0.189247,0.263992,0.72005,1.053862,0.457209,1.173194
2017-06-07,1.135917,1.05053,3.425496,0.365594,,,,1.009066,1.232949,1.857677,1.289793,1.453803,,,,,1.017844,0.037853,0.481684,0.689739,1.740044,0.232704,0.37476,0.221999,0.280149,0.742285,1.060566,0.443129,1.173189
2017-06-08,1.145616,1.051756,3.381726,0.549024,,,,1.020343,1.242585,1.851383,1.311418,1.452408,,,,,1.010579,0.036942,0.491184,0.698121,1.729455,0.234954,0.372264,0.220993,0.280674,0.737779,1.063735,0.466634,1.165797
2017-06-09,1.19175,1.075509,3.441885,0.676184,,,,1.072777,1.276157,1.92611,1.363649,1.489827,,,,,0.982607,0.025063,0.500991,0.717728,1.765994,0.237574,0.37535,0.209984,0.260191,0.769137,1.09691,0.486155,1.171927
2017-06-12,1.227161,1.099101,3.557367,0.79945,,,,1.106805,1.307626,2.000142,1.398591,1.525108,,,,,0.992275,0.014061,0.514142,0.728787,1.802019,0.238237,0.373256,0.19906,0.248598,0.794734,1.125956,0.521008,1.182389
2017-06-13,1.298754,1.138567,3.660187,0.862035,,,,1.152882,1.410264,2.093703,1.462504,1.609325,,,,,1.076772,0.010283,0.532155,0.755197,1.851998,0.239991,0.37403,0.197386,0.250179,0.840869,1.168261,0.572683,1.213559
2017-06-14,1.339618,1.181052,3.490089,0.876559,,,,1.181556,1.455942,2.223563,1.496773,1.660565,,,,,1.095121,-0.003861,0.546021,0.782452,1.880726,0.237386,0.37017,0.161851,0.256402,0.870061,1.215147,0.58279,1.254062
2017-06-15,1.351039,1.185728,3.488117,0.961459,,,,1.196241,1.462289,2.238893,1.514282,1.671759,,,,,1.156102,-0.035877,0.537089,0.799166,1.872217,0.243954,0.358974,0.127102,0.193845,0.869894,1.208827,0.660129,1.264421
2017-06-16,1.354636,1.178759,3.407309,0.926933,,,,1.199053,1.465079,2.256803,1.522879,1.665664,,,,,1.107167,-0.044366,0.545343,0.797413,1.847136,0.249139,0.355509,0.099635,0.188748,0.851255,1.195286,0.665649,1.267647
2017-06-19,1.41621,1.234079,3.586924,0.984554,,,,1.276047,1.50941,2.292571,1.594015,1.714574,,,,,1.185824,-0.032037,0.581467,0.845235,1.907473,0.248382,0.366338,0.124482,0.221585,0.909063,1.248985,0.729066,1.324368
2017-06-20,1.423861,1.217111,3.266965,1.045918,,,,1.287736,1.515591,2.275318,1.608303,1.712679,,,,,1.210923,-0.037505,0.585456,0.860719,1.806039,0.251848,0.367529,0.100836,0.211332,0.847704,1.212772,0.746851,1.337353
2017-06-21,1.411036,1.218377,3.029805,1.088739,,,,1.291994,1.473926,2.303292,1.61226,1.67837,,,,,1.19845,-0.054968,0.593717,0.879479,1.762914,0.249491,0.362593,0.075212,0.174668,0.843878,1.201604,0.781364,1.355723
2017-06-22,1.44253,1.20437,2.954906,1.098838,,,,1.318002,1.510053,2.355055,1.639925,1.715045,,,,,1.258158,-0.066661,0.594032,0.889622,1.7445,0.246627,0.357274,0.055929,0.161291,0.837164,1.168234,0.800433,1.372569
2017-06-23,1.470108,1.232643,2.972277,1.087706,,,,1.323276,1.553984,2.481288,1.675469,1.742349,,,,,1.329455,-0.0613,0.607728,0.919406,1.782061,0.249595,0.361604,0.06896,0.171126,0.877713,1.19349,0.836617,1.404993
2017-06-26,1.489886,1.28071,3.075632,1.092616,,,,1.337711,1.587927,2.454706,1.683943,1.781862,,,,,1.345967,-0.060964,0.624963,0.96203,1.847672,0.252584,0.356303,0.067022,0.193207,0.943577,1.24254,0.874832,1.453191
2017-06-27,1.549303,1.354973,3.347854,1.095712,,,,1.337915,1.701401,2.691974,1.728157,1.87484,,,,,1.374341,-0.048923,0.668083,1.023811,1.952408,0.255482,0.354076,0.101395,0.223543,1.053775,1.330468,0.948967,1.500875
2017-06-28,1.579501,1.383625,3.385072,1.144513,,,,1.345511,1.759186,2.74163,1.74109,1.926399,,,,,1.457019,-0.028324,0.690952,1.049152,1.978648,0.258385,0.35903,0.141315,0.249802,1.092977,1.362167,0.943993,1.531121
2017-06-29,1.621828,1.453934,3.511994,1.101301,,,,1.367261,1.82011,2.844257,1.776012,1.980895,,,,,1.522387,-0.026732,0.724789,1.096121,2.050346,0.25632,0.361965,0.154848,0.256573,1.176172,1.442394,0.976028,1.590512
2017-06-30,1.633197,1.511806,3.653583,1.114309,1.044105,1.9726,3.455236,1.3791,1.826371,2.884126,1.793926,1.987435,1.500838,0.42887,0.903041,2.217296,1.558707,-0.032213,0.757605,1.146259,2.124162,0.257725,0.367677,0.164355,0.243045,1.258115,1.5117,1.00002,1.633438
2017-07-03,1.644327,1.551211,3.853961,1.163016,,,,1.389461,1.838701,2.894317,1.802691,2.002062,,,,,1.567572,-0.043225,0.790198,1.181525,2.188378,0.259501,0.372266,0.175213,0.21682,1.321277,1.554864,1.066804,1.659557
2017-07-05,1.671783,1.594474,3.831734,1.156517,,,,1.403872,1.884702,2.911009,1.818181,2.040811,,,,,1.69871,-0.026531,0.802058,1.213226,2.233663,0.26172,0.380391,0.198781,0.254213,1.35904,1.601633,1.055241,1.707958
2017-07-06,1.679579,1.660117,3.798525,1.123249,,,,1.39098,1.907041,3.006931,1.831084,2.056849,,,,,1.83224,-0.007902,0.849379,1.27328,2.285882,0.266967,0.388141,0.224184,0.294975,1.426612,1.668022,1.13855,1.768496
2017-07-07,1.686466,1.713104,3.649404,1.025366,,,,1.385141,1.92545,3.047273,1.838723,2.066673,,,,,1.908564,0.004891,0.875614,1.330293,2.338995,0.271001,0.403371,0.244352,0.321264,1.483887,1.723587,1.207183,1.813149
2017-07-10,1.702162,1.740435,3.578347,1.085658,,,,1.399328,1.944391,3.054175,1.851007,2.089889,,,,,1.91624,0.011414,0.886401,1.353331,2.3772,0.277823,0.408204,0.242319,0.345744,1.510689,1.760357,1.24874,1.818864
2017-07-11,1.711389,1.757279,3.571853,1.087264,,,,1.398687,1.963755,3.08736,1.852848,2.111328,,,,,1.872089,0.011539,0.903932,1.379545,2.374622,0.28068,0.4159,0.234861,0.346952,1.524247,1.778392,1.272755,1.831817
2017-07-12,1.733376,1.780454,3.647983,1.134081,,,,1.40915,1.999882,3.121109,1.868653,2.138,,,,,1.821825,0.029853,0.921984,1.407238,2.404704,0.286266,0.430873,0.245998,0.387833,1.55043,1.808308,1.347015,1.830476
2017-07-13,1.778295,1.824987,3.781526,1.112302,,,,1.43005,2.073262,3.189619,1.89498,2.207768,,,,,1.637183,0.055026,0.951666,1.443436,2.457536,0.287733,0.438934,0.280471,0.439631,1.604231,1.864555,1.370548,1.856835
2017-07-14,1.797984,1.854742,3.872547,1.159702,,,,1.451673,2.093201,3.190854,1.919434,2.219513,,,,,1.594941,0.035996,0.967661,1.46958,2.492259,0.291569,0.447737,0.261413,0.4122,1.620889,1.897656,1.408961,1.878101
2017-07-17,1.839557,1.911714,4.049025,1.24048,,,,1.491184,2.135533,3.245933,1.95629,2.267462,,,,,1.559507,0.033995,1.001649,1.516884,2.563428,0.294316,0.448285,0.256593,0.427916,1.690258,1.966256,1.468198,1.911776
2017-07-18,1.852316,1.938861,4.026077,1.268943,,,,1.487707,2.173814,3.236012,1.955593,2.294763,,,,,1.550384,0.02459,1.027316,1.551329,2.587,0.29706,0.450954,0.248336,0.425808,1.705498,1.992119,1.517259,1.936428
2017-07-19,1.869508,1.967171,4.187863,1.279991,,,,1.489992,2.210565,3.253588,1.962179,2.328614,,,,,1.713874,0.021776,1.036763,1.581291,2.635421,0.296839,0.456595,0.251033,0.423218,1.753145,2.022969,1.570611,1.954246
2017-07-20,1.877032,1.99018,4.297143,1.367375,,,,1.495716,2.223873,3.237223,1.965877,2.337741,,,,,1.797133,0.013424,1.052128,1.595229,2.688324,0.294725,0.45663,0.243427,0.416768,1.797715,2.048771,1.60231,1.969841
2017-07-21,1.876162,2.005352,4.20642,1.380663,,,,1.497958,2.216987,3.250178,1.962157,2.338914,,,,,1.839544,0.015176,1.047004,1.610693,2.705403,0.298107,0.456454,0.236238,0.434272,1.804759,2.059049,1.619643,1.993963
2017-07-24,1.893004,2.031381,4.326565,1.372693,,,,1.510673,2.23833,3.272339,1.976149,2.362775,,,,,1.826006,0.039218,1.059372,1.625112,2.742415,0.300684,0.467337,0.270534,0.48195,1.821381,2.087566,1.656359,2.012902
2017-07-25,1.919467,2.063673,4.603403,1.365365,,,,1.541391,2.258921,3.286801,2.000492,2.388557,,,,,1.851862,0.044289,1.067288,1.647372,2.802218,0.300891,0.466769,0.291953,0.493632,1.86706,2.122969,1.718623,2.032853
2017-07-26,1.941019,2.078582,4.498148,1.356078,,,,1.568562,2.280315,3.258477,2.020195,2.409289,,,,,1.836804,0.046983,1.088267,1.664091,2.832666,0.304165,0.480838,0.284966,0.505957,1.887105,2.132747,1.727133,2.059164
2017-07-27,1.954699,2.117439,4.570158,1.357781,,,,1.58645,2.293251,3.228548,2.02184,2.438611,,,,,1.77986,0.07057,1.09262,1.68614,2.906069,0.306114,0.48704,0.32114,0.556312,1.936574,2.168757,1.775239,2.101705
2017-07-28,1.967673,2.139116,4.533446,1.326321,,,,1.587859,2.318532,3.261244,2.032334,2.45516,,,,,1.783808,0.066015,1.130538,1.722222,2.911819,0.30862,0.489691,0.320514,0.549706,1.963283,2.177224,1.858117,2.135626
2017-07-31,1.982911,2.13548,4.538874,1.367561,1.250193,2.46391,4.08021,1.613135,2.324156,3.24608,2.044385,2.471709,1.747779,0.569211,1.163185,2.477294,1.805535,0.075268,1.132618,1.724672,2.92022,0.308938,0.489367,0.33472,0.573645,1.957683,2.151953,1.874671,2.169889
2017-08-01,1.998703,2.13766,4.492929,1.360618,,,,1.620606,2.351993,3.270742,2.056333,2.492777,,,,,1.862696,0.073627,1.141062,1.736492,2.921971,0.311913,0.495185,0.328741,0.585034,1.942752,2.126732,1.924225,2.214893
2017-08-02,1.995646,2.117025,4.552913,1.383305,,,,1.63894,2.322552,3.253454,2.06049,2.476999,,,,,1.898397,0.06759,1.149109,1.737169,2.883294,0.307975,0.491686,0.319131,0.572998,1.926396,2.080276,2.007443,2.222014
2017-08-03,2.021741,2.041665,4.39113,1.376753,,,,1.655559,2.36401,3.268112,2.080447,2.512011,,,,,1.912696,0.054513,1.133091,1.693855,2.779804,0.3091,0.491575,0.290761,0.540606,1.830614,1.962403,2.03708,2.206433
2017-08-04,2.026911,2.001653,4.501359,1.358365,,,,1.668911,2.357636,3.270614,2.091746,2.507114,,,,,1.827644,0.071167,1.114936,1.667366,2.738681,0.307842,0.494921,0.307575,0.556481,1.796015,1.900774,2.061188,2.194596
2017-08-07,2.037659,1.943057,4.474013,1.363355,,,,1.678944,2.369377,3.281473,2.100277,2.521426,,,,,1.836543,0.073649,1.096577,1.610829,2.681967,0.310029,0.495001,0.296571,0.55951,1.718955,1.82666,2.068923,2.151854
2017-08-08,2.028387,1.85509,4.463207,1.386951,,,,1.668803,2.360394,3.275456,2.085647,2.51783,,,,,1.836759,0.087888,1.075364,1.536446,2.610319,0.308035,0.490104,0.308481,0.57019,1.639454,1.731209,2.040038,2.065795
2017-08-09,1.993785,1.63496,3.971896,1.282659,,,,1.638004,2.31921,3.25641,2.053869,2.47681,,,,,1.773419,0.078689,0.97818,1.366761,2.32775,0.300743,0.471016,0.271351,0.514847,1.381662,1.487455,1.95719,1.862009
2017-08-10,1.953392,1.497143,3.601848,1.236478,,,,1.607853,2.272204,3.172628,2.013047,2.430413,,,,,1.700318,0.028907,0.890882,1.260418,2.143588,0.29659,0.447163,0.201595,0.41261,1.185002,1.304407,1.879403,1.798819
2017-08-11,1.894991,1.325027,3.384513,1.143493,,,,1.567751,2.18556,3.138774,1.969549,2.352844,,,,,1.677107,0.011327,0.814089,1.108135,1.950911,0.293987,0.419453,0.147532,0.366773,0.987933,1.114917,1.663301,1.669711
2017-08-14,1.894178,1.457234,3.653602,1.208953,,,,1.583106,2.163784,3.128138,1.977143,2.339115,,,,,1.751242,0.045463,0.873809,1.212053,2.1235,0.296552,0.434414,0.203323,0.451763,1.153379,1.265788,1.710431,1.78398
2017-08-15,1.881455,1.549733,3.799127,1.205007,,,,1.580938,2.139452,3.092078,1.961886,2.322609,,,,,1.812774,0.065593,0.916949,1.294202,2.253226,0.295531,0.442167,0.258958,0.498559,1.273299,1.367346,1.730792,1.874379
2017-08-16,1.851074,1.595589,3.73553,1.2219,,,,1.569744,2.087386,3.036885,1.930991,2.290291,,,,,1.706371,0.055768,0.951138,1.334435,2.291022,0.295621,0.440589,0.244084,0.503249,1.311591,1.412853,1.711636,1.934752
2017-08-17,1.807924,1.564312,3.543351,1.24077,,,,1.553872,2.009997,2.979011,1.896567,2.233981,,,,,1.612703,0.03753,0.949382,1.319344,2.22364,0.300329,0.432425,0.202545,0.473051,1.26305,1.363927,1.722035,1.928689
2017-08-18,1.763326,1.515851,3.422017,1.189143,,,,1.543945,1.939813,2.782337,1.854573,2.176945,,,,,1.600838,0.024804,0.932063,1.282142,2.171804,0.299413,0.431841,0.186733,0.441695,1.201978,1.302621,1.719612,1.895237
2017-08-21,1.765356,1.493772,3.40305,1.17594,,,,1.550706,1.939038,2.757321,1.851128,2.184073,,,,,1.61737,0.00145,0.915037,1.258416,2.158164,0.30147,0.428696,0.154971,0.396908,1.175571,1.278395,1.70309,1.876113
2017-08-22,1.765693,1.527835,3.565125,1.084767,,,,1.548319,1.943093,2.752667,1.85193,2.189817,,,,,1.714438,0.026447,0.927916,1.281005,2.212735,0.302338,0.441527,0.19783,0.433849,1.226397,1.321569,1.704661,1.899512
2017-08-23,1.752372,1.509712,3.470291,0.995652,,,,1.539124,1.924165,2.743912,1.836309,2.171883,,,,,1.600467,0.007799,0.930743,1.26254,2.179308,0.302661,0.444588,0.162625,0.401011,1.194251,1.304586,1.674237,1.881763
2017-08-24,1.781265,1.533734,3.637364,0.981148,,,,1.552689,1.968609,2.808604,1.859298,2.214304,,,,,1.608451,0.027523,0.945861,1.283387,2.229398,0.302455,0.448516,0.189011,0.442179,1.241716,1.335763,1.682658,1.895293
2017-08-25,1.785426,1.546641,3.679755,0.98423,,,,1.549595,1.984399,2.80055,1.853518,2.22948,,,,,1.604782,0.0318,0.956486,1.296065,2.250566,0.304319,0.454882,0.190445,0.462389,1.24662,1.348199,1.664582,1.9157
2017-08-28,1.795138,1.5537,3.716524,,,,,1.555969,1.999677,2.802469,1.855855,2.248428,,,,,1.582268,0.026218,0.963499,1.300124,2.260651,0.310132,0.460598,0.182139,0.457763,1.236035,1.35426,1.647828,1.92977
2017-08-29,1.768014,1.479595,3.641688,0.932987,,,,1.540536,1.960437,2.754466,1.835367,2.210278,,,,,1.49238,0.009989,0.918761,1.233214,2.179531,0.311743,0.456576,0.157565,0.417461,1.130685,1.279325,1.545862,1.863221
2017-08-30,1.779692,1.507706,3.765995,0.965687,,,,1.550006,1.974611,2.769238,1.843114,2.228438,,,,,1.4953,0.017852,0.921057,1.256828,2.233954,0.31206,0.463092,0.177239,0.434139,1.172062,1.311635,1.581334,1.881632
2017-08-31,1.801401,1.517328,3.855079,1.026327,1.228034,2.338744,3.279686,1.558575,2.013938,2.79368,1.859707,2.261648,1.495728,0.54171,1.057385,2.070506,1.544381,0.024847,0.929772,1.255422,2.267383,0.31041,0.466251,0.188424,0.452254,1.191957,1.331946,1.554905,1.87824
2017-09-01,1.820147,1.562309,4.036221,1.037974,,,,1.582857,2.026944,2.796315,1.874236,2.278603,,,,,1.626838,0.03841,0.957885,1.292382,2.333751,0.313196,0.482644,0.213511,0.481676,1.243003,1.382661,1.57857,1.916939
2017-09-05,1.826771,1.48625,3.779954,1.066065,,,,1.578824,2.049304,2.796002,1.870313,2.301166,,,,,1.50393,0.007877,0.908898,1.234765,2.237352,0.320339,0.477401,0.148283,0.429972,1.128664,1.297538,1.517008,1.854889
2017-09-06,1.811696,1.42794,3.996562,1.023383,,,,1.561871,2.035968,2.779293,1.853943,2.285559,,,,,1.461726,0.022619,0.881357,1.166516,2.197271,0.319081,0.470952,0.182628,0.430478,1.064859,1.240618,1.453504,1.795224
