,cdx_ig,cdx_hy
2013-03-26,90.733,394.538
2013-03-27,92.868,
2013-03-28,91.24,431.266
2013-04-01,90.654,429.749
2013-04-02,88.487,425.036
2013-04-03,90.001,431.014
2013-04-04,88.828,427.848
2013-04-05,87.798,426.726
2013-04-08,86.468,418.706
2013-04-09,85.87,416.143
2013-04-10,83.134,407.376
2013-04-11,82.738,402.923
2013-04-12,83.264,402.461
2013-04-15,86.738,419.205
2013-04-16,83.576,403.99
2013-04-17,85.613,413.052
2013-04-18,86.541,416.419
2013-04-19,85.364,412.018
2013-04-22,83.854,406.386
2013-04-23,82.588,400.491
2013-04-24,81.903,396.366
2013-04-25,80.936,390.943
2013-04-26,80.24,389.109
2013-04-29,78.433,378.433
2013-04-30,77.205,369.446
2013-05-01,80.027,382.565
2013-05-02,76.581,367.471
2013-05-03,73.846,360.613
2013-05-06,73.149,350.824
2013-05-07,71.421,346.907
2013-05-08,71.688,346.908
2013-05-09,73.636,355.379
2013-05-10,74.764,360.317
2013-05-13,76.387,365.893
2013-05-14,75.708,363.338
2013-05-15,74.637,359.869
2013-05-16,74.608,360.047
2013-05-17,73.453,353.103
2013-05-20,74.281,356.459
2013-05-21,73.451,354.412
2013-05-22,74.951,364.852
2013-05-23,76.734,372.622
2013-05-24,79.229,383.827
2013-05-28,79.42,386.551
2013-05-29,80.776,390.735
2013-05-30,80.069,388.407
2013-05-31,83.196,406.522
2013-06-03,82.775,407.575
2013-06-04,85.883,423.231
2013-06-05,89.876,443.907
2013-06-06,88.264,429.802
2013-06-07,85.312,420.216
2013-06-10,88.352,441.34
2013-06-11,89.92,451.44
2013-06-12,91.883,452.365
2013-06-13,86.787,425.686
2013-06-14,87.985,430.993
2013-06-17,86.869,422.561
2013-06-18,86.981,421.42
2013-06-19,86.895,420.997
2013-06-20,98.096,484.211
2013-06-21,98.797,482.882
2013-06-24,102.753,499.012
2013-06-25,97.314,473.506
2013-06-26,93.254,457.929
2013-06-27,91.267,444.064
2013-06-28,92.88,457.083
2013-07-01,90.029,440.414
2013-07-02,91.547,449.061
2013-07-03,91.089,447.751
2013-07-04,89.332,443.108
2013-07-05,92.318,455.349
2013-07-08,88.742,434.538
2013-07-09,87.592,426.659
2013-07-10,87.499,426.866
2013-07-11,84.443,406.502
2013-07-12,84.122,401.863
2013-07-15,83.378,396.953
2013-07-16,84.336,400.37
2013-07-17,82.394,389.544
2013-07-18,80.887,384.969
2013-07-19,79.216,378.778
2013-07-22,79.393,379.805
2013-07-23,81.727,393.832
2013-07-24,83.172,403.284
2013-07-25,83.194,399.476
2013-07-26,81.385,393.113
2013-07-29,83.191,402.346
2013-07-30,83.001,400.606
2013-07-31,81.909,399.414
2013-08-01,81.613,401.835
2013-08-02,80.032,392.422
2013-08-05,80.315,394.546
2013-08-06,81.977,402.835
2013-08-07,83.836,414.22
2013-08-08,82.834,409.234
2013-08-09,82.901,410.921
2013-08-12,83.549,414.298
2013-08-13,83.159,413.82
2013-08-14,83.393,413.071
2013-08-15,87.461,430.469
2013-08-16,89.514,438.47
2013-08-19,92.391,454.418
2013-08-20,90.494,439.575
2013-08-21,92.433,448.27
2013-08-22,89.211,433.062
2013-08-23,87.285,424.031
2013-08-26,88.039,426.458
2013-08-27,92.457,445.677
2013-08-28,92.118,442.375
2013-08-29,91.323,437.374
2013-08-30,92.671,443.336
2013-09-03,92.483,439.702
2013-09-04,91.875,437.586
2013-09-05,92.737,442.484
2013-09-06,91.05,437.702
2013-09-09,88.288,422.158
2013-09-10,87.359,415.837
2013-09-11,85.203,408.416
2013-09-12,87.01,415.113
2013-09-13,86.685,413.612
2013-09-16,84.432,402.724
2013-09-17,82.736,395.983
2013-09-18,79.074,381.965
2013-09-19,79.776,387.222
2013-09-20,79.83,392.435
2013-09-23,80.335,395.083
2013-09-24,79.04,394.141
2013-09-25,79.95,398.6
2013-09-26,79.99,397.921
2013-09-27,81.171,398.158
2013-09-30,82.354,399.469
2013-10-01,80.314,391.149
2013-10-02,80.171,388.957
2013-10-03,81.32,392.842
2013-10-04,80.059,384.923
2013-10-07,83.179,399.391
2013-10-08,85.159,406.036
2013-10-09,84.203,401.833
2013-10-10,79.487,382.257
2013-10-11,77.635,372.091
2013-10-14,77.755,372.516
2013-10-15,78.255,372.481
2013-10-16,74.675,357.045
2013-10-17,72.342,348.115
2013-10-18,72.368,347.363
2013-10-21,73.488,351.832
2013-10-22,71.278,343.856
2013-10-23,73.359,350.878
2013-10-24,73.553,352.132
2013-10-25,73.174,350.004
2013-10-28,73.332,351.373
2013-10-29,72.712,350.025
2013-10-30,74.789,358.893
2013-10-31,74.492,358.145
2013-11-01,75.163,361.803
2013-11-04,74.895,360.703
2013-11-05,76.312,366.475
2013-11-06,74.641,357.435
2013-11-07,75.667,364.939
2013-11-08,73.626,357.753
2013-11-11,73.808,356.919
2013-11-12,75.353,362.94
2013-11-13,74.511,358.852
2013-11-14,73.946,357.843
2013-11-15,72.486,352.771
2013-11-18,73.801,357.313
2013-11-19,75.03,361.135
2013-11-20,74.726,361.116
2013-11-21,73.212,355.144
2013-11-22,71.138,348.705
2013-11-25,70.655,345.515
2013-11-26,71.175,345.613
2013-11-27,71.66,345.721
2013-11-28,71.7,345.862
2013-11-29,72.359,348.735
2013-12-02,72.475,349.639
2013-12-03,73.475,353.976
2013-12-04,73.745,356.787
2013-12-05,75.298,361.418
2013-12-06,72.496,350.183
2013-12-09,70.645,343.89
2013-12-10,71.012,346.057
2013-12-11,73.507,354.355
2013-12-12,73.564,355.482
2013-12-13,73.34,353.023
2013-12-16,72.843,347.919
2013-12-17,73.482,350.679
2013-12-18,71.054,340.647
2013-12-19,69.716,337.315
2013-12-20,68.206,330.762
2013-12-23,66.624,322.773
2013-12-24,66.285,320.025
2013-12-25,66.325,320.167
2013-12-26,65.873,318.665
2013-12-27,67.141,324.374
2013-12-30,67.792,325.569
2013-12-31,66.51,320.187
2014-01-01,66.55,320.328
2014-01-02,67.403,326.122
2014-01-03,66.942,325.171
2014-01-06,67.216,323.225
2014-01-07,68.387,327.42
2014-01-08,69.398,330.191
2014-01-09,69.432,329.961
2014-01-10,68.461,325.793
2014-01-13,70.842,335.965
2014-01-14,69.632,332.976
2014-01-15,68.14,326.625
2014-01-16,69.462,331.734
2014-01-17,70.001,333.446
2014-01-20,70.121,333.87
2014-01-21,70.411,335.148
2014-01-22,70.451,336.392
2014-01-23,72.878,346.234
2014-01-24,77.649,368.55
2014-01-27,77.7,367.026
2014-01-28,74.526,351.476
2014-01-29,77.742,371.18
2014-01-30,76.932,366.803
2014-01-31,76.865,368.1
2014-02-03,79.861,381.252
2014-02-04,78.387,373.693
2014-02-05,78.333,373.483
2014-02-06,75.387,359.458
2014-02-07,73.09,349.991
2014-02-10,73.449,350.426
2014-02-11,71.25,343.548
2014-02-12,71.067,343.363
2014-02-13,70.525,340.972
2014-02-14,69.797,336.459
2014-02-17,69.917,336.883
2014-02-18,70.029,338.056
2014-02-19,72.125,347.971
2014-02-20,70.854,341.415
2014-02-21,71.207,343.634
2014-02-24,70.096,338.286
2014-02-25,70.712,339.558
2014-02-26,70.895,340.005
2014-02-27,70.188,333.916
2014-02-28,69.93,333.719
2014-03-03,71.844,344.816
2014-03-04,69.309,333.614
2014-03-05,69.035,332.02
2014-03-06,69.176,333.812
2014-03-07,70.149,337.993
2014-03-10,70.181,338.621
2014-03-11,70.869,340.612
2014-03-12,72.035,344.963
2014-03-13,74.473,356.602
2014-03-14,74.431,358.624
2014-03-17,72.068,348.784
2014-03-18,70.32,341.452
2014-03-19,71.676,347.371
2014-03-20,71.716,339.855
2014-03-21,70.729,339.441
2014-03-24,71.936,342.488
2014-03-25,71.539,340.419
2014-03-26,72.167,342.919
2014-03-27,71.498,343.061
2014-03-28,70.85,340.643
2014-03-31,69.647,335.948
2014-04-01,68.038,330.341
2014-04-02,67.867,329.45
2014-04-03,67.442,329.318
2014-04-04,67.652,334.687
2014-04-07,68.832,341.219
2014-04-08,68.561,342.313
2014-04-09,66.341,334.697
2014-04-10,68.679,345.205
2014-04-11,70.61,355.12
2014-04-14,69.535,350.884
2014-04-15,70.123,351.181
2014-04-16,69.306,345.505
2014-04-17,69.097,344.668
2014-04-18,69.142,344.735
2014-04-21,68.25,342.63
2014-04-22,66.908,338.962
2014-04-23,67.42,342.561
2014-04-24,67.526,343.237
2014-04-25,68.793,349.305
2014-04-28,67.7,345.862
2014-04-29,67.518,347.298
2014-04-30,66.075,344.627
2014-05-01,66.075,346.894
2014-05-02,66.199,347.887
2014-05-05,66.502,349.443
2014-05-06,67.847,350.381
2014-05-07,66.972,346.365
2014-05-08,66.352,345.719
2014-05-09,66.045,345.098
2014-05-12,64.901,340.955
2014-05-13,64.931,340.388
2014-05-14,65.741,341.29
2014-05-15,67.75,349.745
2014-05-16,67.375,349.499
2014-05-19,67.698,349.748
2014-05-20,68.889,355.117
2014-05-21,68.042,351.598
2014-05-22,66.657,327.837
2014-05-23,66.168,325.119
2014-05-26,66.304,325.317
2014-05-27,65.609,322.127
2014-05-28,65.846,322.437
2014-05-29,65.419,319.503
2014-05-30,65.426,317.345
2014-06-02,65.521,315.83
2014-06-03,65.41,314.754
2014-06-04,65.441,315.975
2014-06-05,63.525,310.162
2014-06-06,60.718,302.674
2014-06-09,60.864,302.242
2014-06-10,61.021,302.759
2014-06-11,62.255,307.473
2014-06-12,63.987,312.59
2014-06-13,63.725,312.627
2014-06-16,64.309,314.4
2014-06-17,64.02,315.257
2014-06-18,61.077,304.504
2014-06-19,60.399,301.314
2014-06-20,60.948,301.079
2014-06-23,60.301,299.61
2014-06-24,61.218,304.701
2014-06-25,60.666,303.579
2014-06-26,61.263,305.456
2014-06-27,62.121,306.195
2014-06-30,63.293,309.234
2014-07-01,61.29,303.789
2014-07-02,61.634,304.357
2014-07-03,60.032,299.451
2014-07-04,60.077,299.517
2014-07-07,61.009,303.91
2014-07-08,62.705,307.862
2014-07-09,62.231,306.788
2014-07-10,62.886,310.449
2014-07-11,63.347,311.854
2014-07-14,62.395,306.597
2014-07-15,62.827,310.927
2014-07-16,62.339,310.046
2014-07-17,65.662,325.533
2014-07-18,63.961,319.732
2014-07-21,64.968,325.781
2014-07-22,64.229,320.994
2014-07-23,64.187,320.786
2014-07-24,64.377,322.157
2014-07-25,65.221,328.842
2014-07-28,65.44,330.934
2014-07-29,66.156,332.332
2014-07-30,66.227,332.603
2014-07-31,70.28,352.283
2014-08-01,72.649,361.637
2014-08-04,69.927,345.371
2014-08-05,71.776,353.808
2014-08-06,72.12,356.726
2014-08-07,73.818,362.517
2014-08-08,71.054,349.353
2014-08-11,69.46,339.236
2014-08-12,69.605,340.126
2014-08-13,66.966,330.807
2014-08-14,65.976,327.667
2014-08-15,66.295,331.302
2014-08-18,63.847,323.028
2014-08-19,64.13,322.815
2014-08-20,64.607,323.57
2014-08-21,63.211,317.063
2014-08-22,64.847,324.13
2014-08-25,63.109,317.077
2014-08-26,63.092,317.119
2014-08-27,63.261,317.471
2014-08-28,63.89,319.836
2014-08-29,64.036,321.347
2014-09-01,64.172,321.545
2014-09-02,64.414,320.433
2014-09-03,64.425,322.636
2014-09-04,64.653,327.342
2014-09-05,63.781,325.821
2014-09-08,64.6,329.599
2014-09-09,67.287,342.695
2014-09-10,66.369,338.141
2014-09-11,67.025,341.429
2014-09-12,68.03,347.036
2014-09-15,69.637,354.916
2014-09-16,68.36,352.229
2014-09-17,66.951,343.375
2014-09-18,65.43,338.199
2014-09-19,64.447,334.749
2014-09-22,67.038,343.863
2014-09-23,68.877,354.163
2014-09-24,67.855,353.225
2014-09-25,70.313,365.38
2014-09-26,72.736,368.514
2014-09-29,75.64,368.713
2014-09-30,73.219,354.843
2014-10-01,73.48,354.235
2014-10-02,71.988,347.122
2014-10-03,67.614,328.573
2014-10-06,67.75,334.027
2014-10-07,69.589,344.292
2014-10-08,67.026,333.734
2014-10-09,69.617,370.302
2014-10-10,71.595,383.973
2014-10-13,71.586,383.968
2014-10-14,72.982,398.314
2014-10-15,73.713,396.915
2014-10-16,73.782,388.1
2014-10-17,70.427,373.539
2014-10-20,69.315,363.198
2014-10-21,66.076,350.226
2014-10-22,67.957,361.141
2014-10-23,65.91,350.286
2014-10-24,64.949,345.271
2014-10-27,64.953,346.685
2014-10-28,64.449,343.139
2014-10-29,65.551,350.652
2014-10-30,65.541,351.619
2014-10-31,63.684,343.026
2014-11-03,64.079,342.802
2014-11-04,65.041,346.51
2014-11-05,64.835,343.529
2014-11-06,64.699,341.137
2014-11-07,65.294,341.953
2014-11-10,64.292,338.123
2014-11-11,64.289,338.122
2014-11-12,64.231,339.104
2014-11-13,65.023,342.392
2014-11-14,65.332,344.13
2014-11-17,66.332,348.575
2014-11-18,66.9,351.182
2014-11-19,66.576,354.166
2014-11-20,65.83,352.642
2014-11-21,63.548,342.532
2014-11-24,61.273,332.733
2014-11-25,60.64,331.419
2014-11-26,60.167,327.964
2014-11-27,60.164,327.963
2014-11-28,61.024,334.339
2014-12-01,62.648,340.563
2014-12-02,62.038,338.082
2014-12-03,61.31,332.322
2014-12-04,61.628,338.433
2014-12-05,62.347,344.062
2014-12-08,64.397,356.359
2014-12-09,64.67,355.539
2014-12-10,67.933,371.591
2014-12-11,68.713,380.969
2014-12-12,72.164,395.1
2014-12-15,74.257,403.074
2014-12-16,75.78,406.301
2014-12-17,69.423,368.45
2014-12-18,64.939,354.726
2014-12-19,64.216,347.468
2014-12-22,64.714,351.169
2014-12-23,64.256,347.844
2014-12-24,64.11,346.089
2014-12-25,64.107,346.087
2014-12-26,63.946,342.304
2014-12-29,65.287,349.962
2014-12-30,66.033,357.296
2014-12-31,65.831,355.615
2015-01-01,65.828,355.613
2015-01-02,66.678,358.989
2015-01-05,68.974,373.245
2015-01-06,71.254,382.957
2015-01-07,69.723,378.357
2015-01-08,68.319,366.662
2015-01-09,69.158,368.568
2015-01-12,70.487,369.258
2015-01-13,71.235,375.51
2015-01-14,71.192,376.034
2015-01-15,72.726,386.144
2015-01-16,71.82,377.876
2015-01-19,71.811,377.872
2015-01-20,71.873,379.413
2015-01-21,69.881,371.491
2015-01-22,67.701,359.254
2015-01-23,67.376,356.715
2015-01-26,65.43,352.971
2015-01-27,66.633,359.8
2015-01-28,68.49,368.508
2015-01-29,67.773,364.507
2015-01-30,70.197,370.23
2015-02-02,68.341,363.578
2015-02-03,64.887,351.209
2015-02-04,67.593,359.117
2015-02-05,65.727,349.077
2015-02-06,65.772,350.43
2015-02-09,66.07,350.633
2015-02-10,65.699,348.038
2015-02-11,66.417,349.653
2015-02-12,65.06,343.998
2015-02-13,64.4,343.05
2015-02-16,64.391,343.045
2015-02-17,64.824,345.893
2015-02-18,63.693,344.694
2015-02-19,63.839,350.051
2015-02-20,63.061,327.894
2015-02-23,63.154,331.103
2015-02-24,61.527,327.14
2015-02-25,61.33,325.317
2015-02-26,61.044,322.083
2015-02-27,60.836,320.632
2015-03-02,60.285,318.391
2015-03-03,61.272,321.807
2015-03-04,61.237,322.998
2015-03-05,59.691,320.231
2015-03-06,61.587,310.085
2015-03-09,63.061,317.348
2015-03-10,64.476,325.047
2015-03-11,64.629,325.706
2015-03-12,63.506,319.525
2015-03-13,65.388,327.984
2015-03-16,64.747,325.733
2015-03-17,64.709,325.985
2015-03-18,61.897,312.114
2015-03-19,62.953,319.073
2015-03-20,62.95,310.95
2015-03-23,62.703,310.626
2015-03-24,62.778,311.87
2015-03-25,64.533,316.413
2015-03-26,64.404,313.96
2015-03-27,64.703,313.958
2015-03-30,64.152,346.522
2015-03-31,63.858,344.693
2015-04-01,63.427,343.093
2015-04-02,62.753,342.635
2015-04-03,62.768,343.128
2015-04-06,61.508,338.602
2015-04-07,60.491,335.365
2015-04-08,60.815,336.713
2015-04-09,60.899,335.576
2015-04-10,61.055,336.405
2015-04-13,62.322,341.734
2015-04-14,62.193,342.442
2015-04-15,61.021,338.539
2015-04-16,61.875,344.3
2015-04-17,63.945,350.447
2015-04-20,62.985,347.522
2015-04-21,62.578,346.492
2015-04-22,62.051,346.272
2015-04-23,61.855,347.483
2015-04-24,61.673,346.456
2015-04-27,61.677,348.384
2015-04-28,61.829,348.828
2015-04-29,63.324,353.35
2015-04-30,64.065,357.275
2015-05-01,63.471,354.79
2015-05-04,63.503,355.854
2015-05-05,64.536,361.394
2015-05-06,66.225,370.373
2015-05-07,66.543,370.737
2015-05-08,63.773,357.417
2015-05-11,65.679,368.404
2015-05-12,65.901,369.685
2015-05-13,66.333,372.471
2015-05-14,64.612,365.065
2015-05-15,63.428,361.267
2015-05-18,64.238,366.693
2015-05-19,64.614,367.591
2015-05-20,65.146,369.117
2015-05-21,64.336,365.437
2015-05-22,64.724,367.694
2015-05-25,64.77,369.173
2015-05-26,65.001,370.273
2015-05-27,63.892,367.064
2015-05-28,65.02,370.126
2015-05-29,65.055,370.5
2015-06-01,64.806,370.911
2015-06-02,65.05,371.555
2015-06-03,66.323,376.773
2015-06-04,67.124,380.284
2015-06-05,68.072,385.345
2015-06-08,69.416,390.316
2015-06-09,68.983,390.942
2015-06-10,67.437,387.011
2015-06-11,67.039,385.953
2015-06-12,68.79,395.663
2015-06-15,71.242,407.34
2015-06-16,70.17,400.813
2015-06-17,71.189,408.621
2015-06-18,69.607,401.926
2015-06-19,69.581,403.034
2015-06-22,66.692,393.056
2015-06-23,66.677,395.128
2015-06-24,68.528,382.963
2015-06-25,68.624,383.574
2015-06-26,68.938,386.29
2015-06-29,73.431,411.866
2015-06-30,71.484,401.958
2015-07-01,70.028,396.368
2015-07-02,69.525,395.448
2015-07-03,69.54,395.941
2015-07-06,73.076,408.232
2015-07-07,72.611,404.553
2015-07-08,74.867,417.381
2015-07-09,74.404,414.699
2015-07-10,71.037,402.263
2015-07-13,69.473,396.449
2015-07-14,69.035,396.775
2015-07-15,69.017,398.881
2015-07-16,66.823,392.451
2015-07-17,67.361,394.35
2015-07-20,67.903,395.722
2015-07-21,68.423,399.407
2015-07-22,70.416,411.672
2015-07-23,71.525,414.203
2015-07-24,73.491,422.434
2015-07-27,75.244,430.44
2015-07-28,72.933,421.804
2015-07-29,72.179,414.441
2015-07-30,73.233,417.127
2015-07-31,72.43,416.616
2015-08-03,73.877,420.682
2015-08-04,74.397,421.191
2015-08-05,74.178,420.395
2015-08-06,76.397,432.677
2015-08-07,77.213,440.612
2015-08-10,75.845,435.885
2015-08-11,77.438,445.562
2015-08-12,78.172,448.664
2015-08-13,78.756,450.175
2015-08-14,78.578,449.821
2015-08-17,78.783,452.842
2015-08-18,80.181,458.283
2015-08-19,81.412,463.369
2015-08-20,82.909,473.23
2015-08-21,85.015,486.234
2015-08-24,90.363,500.866
2015-08-25,89.474,497.674
2015-08-26,85.078,471.722
2015-08-27,81.36,453.707
2015-08-28,82.642,460.492
2015-08-31,84.312,469.805
2015-09-01,86.999,484.823
2015-09-02,85.247,481.064
2015-09-03,84.495,479.523
2015-09-04,85.858,488.011
2015-09-07,85.903,489.491
2015-09-08,82.031,470.118
2015-09-09,83.561,475.003
2015-09-10,82.423,470.291
2015-09-11,82.326,469.612
2015-09-14,82.36,470.597
2015-09-15,81.546,469.868
2015-09-16,80.094,466.594
2015-09-17,79.645,465.808
2015-09-18,81.238,474.306
2015-09-21,81.283,473.83
2015-09-22,83.232,486.786
2015-09-23,84.262,491.167
2015-09-24,85.947,499.069
2015-09-25,88.19,503.194
2015-09-28,92.244,504.673
2015-09-29,92.937,509.384
2015-09-30,93.024,503.047
2015-10-01,94.221,501.024
2015-10-02,92.23,496.123
2015-10-05,86.817,474.239
2015-10-06,86.771,475.101
2015-10-07,82.883,454.491
2015-10-08,80.91,445.764
2015-10-09,80.783,446.923
2015-10-12,80.659,447.053
2015-10-13,82.973,458.459
2015-10-14,84.443,462.428
2015-10-15,82.031,451.695
2015-10-16,80.325,443.529
2015-10-19,78.906,435.442
2015-10-20,79.971,439.058
2015-10-21,81.234,447.112
2015-10-22,78.871,438.994
2015-10-23,76.424,429.014
2015-10-26,76.522,432.116
2015-10-27,76.966,434.424
2015-10-28,75.974,427.369
2015-10-29,77.028,430.718
2015-10-30,77.246,428.082
2015-11-02,74.988,419.761
2015-11-03,73.747,417.96
2015-11-04,75.732,425.816
2015-11-05,76.392,428.487
2015-11-06,77.568,435.117
2015-11-09,78.756,444.362
2015-11-10,79.01,446.521
2015-11-11,78.969,446.564
2015-11-12,81.221,462.642
2015-11-13,83.384,471.764
2015-11-16,80.743,460.796
2015-11-17,81.12,459.249
2015-11-18,79.465,450.087
2015-11-19,82.476,461.775
2015-11-20,82.027,461.155
2015-11-23,82.385,461.217
2015-11-24,82.58,461.965
2015-11-25,81.872,455.851
2015-11-26,81.83,455.896
2015-11-27,81.736,453.922
2015-11-30,81.09,452.911
2015-12-01,77.761,437.107
2015-12-02,79.227,440.696
2015-12-03,80.521,449.047
2015-12-04,78.952,445.034
2015-12-07,80.089,451.564
2015-12-08,82.677,465.665
2015-12-09,82.653,468.845
2015-12-10,84.494,479.75
2015-12-11,92.969,525.748
2015-12-14,89.32,517.699
2015-12-15,85.967,484.896
2015-12-16,85.82,484.659
2015-12-17,90.72,509.342
2015-12-18,91.668,517.439
2015-12-21,91.354,516.706
2015-12-22,88.666,500.665
2015-12-23,86.101,483.063
2015-12-24,85.797,479.673
2015-12-25,85.756,479.718
2015-12-28,86.498,486.426
2015-12-29,84.373,476.416
2015-12-30,84.275,477.522
2015-12-31,84.178,475.232
2016-01-01,84.137,475.275
2016-01-04,86.119,488.228
2016-01-05,86.284,486.376
2016-01-06,88.175,499.879
2016-01-07,91.476,515.942
2016-01-08,94.22,526.745
2016-01-11,93.823,525.323
2016-01-12,94.022,521.253
2016-01-13,99.577,540.668
2016-01-14,98.882,531.769
2016-01-15,104.893,559.233
2016-01-18,104.769,559.365
2016-01-19,105.434,562.224
2016-01-20,105.979,562.525
2016-01-21,103.731,556.232
2016-01-22,99.067,529.66
2016-01-25,101.465,541.261
2016-01-26,98.779,528.429
2016-01-27,99.683,534.743
2016-01-28,97.677,520.854
2016-01-29,96.401,512.081
2016-02-01,98.511,515.52
2016-02-02,102.851,540.68
2016-02-03,102.189,528.391
2016-02-04,103.78,534.91
2016-02-05,109.126,555.514
2016-02-08,114.726,577.875
2016-02-09,113.756,577.081
2016-02-10,115.605,581.48
2016-02-11,118.656,595.618
2016-02-12,115.877,578.158
2016-02-15,115.753,578.288
2016-02-16,115.055,571.416
2016-02-17,111.264,555.305
2016-02-18,110.44,555.986
2016-02-19,111.996,560.62
2016-02-22,107.637,550.776
2016-02-23,109.023,554.34
2016-02-24,109.377,559.534
2016-02-25,106.909,548.494
2016-02-26,103.668,536.811
2016-02-29,101.334,530.451
2016-03-01,95.86,507.847
2016-03-02,94.021,502.977
2016-03-03,91.674,495.329
2016-03-04,88.688,482.563
2016-03-07,87.36,479.087
2016-03-08,90.102,491.931
2016-03-09,89.308,485.68
2016-03-10,83.777,469.188
2016-03-11,75.805,443.228
2016-03-14,77.657,450.021
2016-03-15,81.768,465.924
2016-03-16,78.425,448.005
2016-03-17,75.998,435.18
2016-03-18,77.657,438.001
2016-03-21,77.533,432.918
2016-03-22,80.667,442.689
2016-03-23,81.294,452.964
2016-03-24,83.302,460.697
2016-03-25,83.339,460.743
2016-03-28,83.431,460.873
2016-03-29,82.837,453.491
2016-03-30,78.644,442.198
2016-03-31,79.003,438.849
2016-04-01,75.936,438.994
2016-04-04,76.9,445.451
2016-04-05,80.208,458.154
2016-04-06,78.407,443.278
2016-04-07,82.867,459.231
2016-04-08,82.974,455.003
2016-04-11,82.094,450.516
2016-04-12,80.489,442.65
2016-04-13,79.926,440.247
2016-04-14,79.938,437.169
2016-04-15,81.181,441.534
2016-04-18,78.828,432.806
2016-04-19,76.783,425.26
2016-04-20,74.116,417.565
2016-04-21,75.251,424.942
2016-04-22,74.325,422.719
2016-04-25,76.009,430.705
2016-04-26,75.974,429.295
2016-04-27,75.295,423.702
2016-04-28,77.697,431.565
2016-04-29,78.925,436.068
2016-05-02,79.546,435.88
2016-05-03,82.975,449.02
2016-05-04,85.05,457.096
2016-05-05,86.404,465.128
2016-05-06,86.974,467.888
2016-05-09,85.84,463.367
2016-05-10,82.302,446.335
2016-05-11,83.721,449.057
2016-05-12,83.075,448.228
2016-05-13,85.16,458.528
2016-05-16,83.61,452.067
2016-05-17,84.586,457.53
2016-05-18,85.901,462.742
2016-05-19,87.297,469.672
2016-05-20,86.113,464.627
2016-05-23,85.883,462.044
2016-05-24,82.043,444.351
2016-05-25,79.584,434.702
2016-05-26,79.515,437.964
2016-05-27,78.972,439.263
2016-05-30,79.084,
2016-05-31,79.353,441.419
2016-06-01,80.082,444.509
2016-06-02,80.044,445.949
